warehouse_key,name,phone,continent,country,country_code,city,address,latitude,longitude
W00241,ТЦ Отрада,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Торговый центр ""Отрада"", вл2, Пятницкое шоссе, Отрадное, городской округ Красногорск, Московская область, Центральный федеральный округ, 143442, Россия",55.875558,37.333705
W00242,ТЦ Коллаж,+7-8005007800,Europe,Russian Federation,RU,Penza,"Casada, 1В, проспект Строителей, Цыганский посёлок, Октябрьский район, городской округ Пенза, Пензенская область, Приволжский федеральный округ, 440066, Россия",53.220543,44.951164
W00243,ТЦ Аура,+7-8005007800,Europe,Russian Federation,RU,Surgut,"ТРЦ Аура, 1, Нефтеюганское шоссе, Лунный, Сургут, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, 628406, Россия",61.277667,73.365705
W00244,ТЦ Планета,+7-8005007800,Europe,Russian Federation,RU,Ufa,"Планета, 20, улица Энтузиастов, Глумилино, Октябрьский район, Уфа, городской округ Уфа, Башкортостан, Приволжский федеральный округ, 450000, Россия",54.756601,56.034584
W00245,ТЦ Галерея Вояж,+7-8005007800,Europe,Russian Federation,RU,Tyumen,"Мир Кубиков, 94, улица Герцена, Центральный административный округ, Тюмень, городской округ Тюмень, Тюменская область, Уральский федеральный округ, 625000, Россия",57.14604,65.541931
W00246,ТРЦ Глобус,+7-8005007800,Europe,Russian Federation,RU,Ekaterinburg,"Lorena, Павлодарская улица, Глобус, Уктус, Чкаловский район, Екатеринбург, городской округ Екатеринбург, Свердловская область, Уральский федеральный округ, 620076, Россия",56.78885699811491,60.64884424209595
W00247,ТЦ Красный кит,+7-8005007800,Europe,Russian Federation,RU,Mytishchi,"Красный Кит, улица Воровского, микрорайон Шараповка, Мытищи, городской округ Мытищи, Московская область, Центральный федеральный округ, 141006, Россия",55.91610909853821,37.75882959365845
W00248,ТРЦ РИО,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Ecco, 109, Ленинский проспект, Обручевский район, Москва, Центральный федеральный округ, 119421, Россия",55.66421285155622,37.51176595687866
W00249,МЕГА Ростов-на-Дону,+7-8005007800,Europe,Russian Federation,RU,Rostov-on-Don,"«Дон», Аксай, Аксайское городское поселение, Аксайский район, Ростовская область, Южный федеральный округ, 346720, Россия",47.28988397829794,39.84681129455566
W00250,МЕГА Адыгея,+7-8005007800,Europe,Russian Federation,RU,Krasnodar,"Мега Адыгея-Кубань, 27, Тургеневское шоссе, Новая Адыгея, Старобжегокайское сельское поселение, Тахтамукайский район, Адыгея, Южный федеральный округ, 385132, Россия",45.01369563387567,38.92966552846679
W00251,ТЦ Райкин Плаза,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Твое, 6 к1, Шереметьевская улица, район Марьина Роща, Москва, Центральный федеральный округ, 129594, Россия",55.79526226464035,37.61677980422974
W00252,ТЦ Горки,+7-8005007800,Europe,Russian Federation,RU,Chelyabinsk,"ТРК «Горки», 136, Артиллерийская улица, Тракторозаводский район, Челябинск, Челябинский городской округ, Челябинская область, Уральский федеральный округ, 454007, Россия",55.16519132359849,61.4311695098877
W00253,ТЦ Аура,+7-8005007800,Europe,Russian Federation,RU,Yaroslavl,"Marmalato, улица Пушкина, Кировский район, Ярославль, городской округ Ярославль, Ярославская область, Центральный федеральный округ, 150000, Россия",57.627853,39.871369
W00254,ТЦ Амбар,+7-8005007800,Europe,Russian Federation,RU,Samara,"Амбар, 5, Южное шоссе, Куйбышевский район, Самара, городской округ Самара, Самарская область, Приволжский федеральный округ, 443085, Россия",53.14163852541124,50.17481298990469
W00255,ТЦ Галерея Краснодар,+7-8005007800,Europe,Russian Federation,RU,Krasnodar,"Билайн, Северная улица, Западный округ, Краснодар, городской округ Краснодар, Краснодарский край, Южный федеральный округ, 350000, Россия",45.03977922022943,38.97458910942078
W00256,МЕГА Казань,+7-8005007800,Europe,Russian Federation,RU,Kazan,"Ozon box, улица Петра Полушкина, Жилой комплекс «Мой ритм», Азино-1, Советский район, Казань, городской округ Казань, Татарстан, Приволжский федеральный округ, 420100, Россия",55.780915,49.21318799999995
W00257,ТЦ Реутов Парк,+7-8005007800,Europe,Russian Federation,RU,Reutov,"Кофейная Кантата, 45, Носовихинское шоссе, 10-й микрорайон, Южный Реутов, Реутов, городской округ Реутов, Московская область, Центральный федеральный округ, 111672, Россия",55.75233508790337,37.88770923658444
W00258,ТРК Вегас Крокус Сити,+7-8005007800,Europe,Russian Federation,RU,Moscow,"restore:, 12, Международная улица, Павшинская Пойма, городской округ Красногорск, Московская область, Центральный федеральный округ, 143410, Россия",55.82080629511982,37.38745354306025
W00259,ТЦ Изумрудный город,+7-8005007800,Europe,Russian Federation,RU,Tomsk,"Изумрудный город, 13Б, Комсомольский проспект, Октябрьский район, Томск, городской округ Томск, Томская область, Сибирский федеральный округ, 634003, Россия",56.48840593389301,84.9787315476135
W00260,ТЦ Планета,+7-8005007800,Europe,Russian Federation,RU,Krasnoyarsk,"Планета, 77, улица 9 Мая, Взлётка, Советский район, Красноярск, городской округ Красноярск, Красноярский край, Сибирский федеральный округ, 660118, Россия",56.05103318370036,92.90252057536622
W00261,ТЦ Водный,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Сударь, 5 к1, Головинское шоссе, Головинский район, Москва, Центральный федеральный округ, 125212, Россия",55.84044949942368,37.49241943914797
W00262,ТЦ Титан Арена,+7-8005007800,Europe,Russian Federation,RU,Arkhangelsk,"Поморская улица, Ломоносовский округ, Архангельск, городской округ Архангельск, Архангельская область, Северо-Западный федеральный округ, 163046, Россия",64.54264326199804,40.53617802573103
W00263,ТЦ Акваполис,+7-8005007800,Europe,Russian Federation,RU,Pskov,"Pandora, 19, улица Кузбасской Дивизии, Завеличье, Псков, Псковская область, Северо-Западный федеральный округ, 180016, Россия",57.823525,28.289592
W00264,ТРЦ Макси,+7-8005007800,Europe,Russian Federation,RU,Arkhangelsk,"Первомайская улица, Ленинградский проспект, Майская Горка, Архангельск, городской округ Архангельск, Архангельская область, Северо-Западный федеральный округ, 163009, Россия",64.525066,40.602825
W00265,ТРЦ Ривьера,+7-8005007800,Europe,Russian Federation,RU,Lipetsk,"улица Катукова, Октябрьский округ, городской округ Липецк, Липецкая область, Центральный федеральный округ, 398036, Россия",52.593221,39.504582
W00266,ТЦ Планета,+7-8005007800,Europe,Russian Federation,RU,Novokuznetsk,"Sokolov, 55, улица Кирова, Центральный район, Новокузнецк, Новокузнецкий городской округ, Кемеровская область, Сибирский федеральный округ, 654007, Россия",53.759137,87.138208
W00267,ТЦ Аура,+7-8005007800,Europe,Russian Federation,RU,Novosibirsk,"Q Store, 5, Военная улица, Депутатский, Центральный район, Новосибирск, городской округ Новосибирск, Новосибирская область, Сибирский федеральный округ, 630000, Россия",55.02868872428232,82.93641337456052
W00268,ТРЦ Макси,+7-8005007800,Europe,Russian Federation,RU,Smolensk,"улица Ломоносова, Промышленный район, городской округ Смоленск, Смоленская область, Центральный федеральный округ, 214035, Россия",54.76846625055742,32.08021869354252
W00269,ТЦ Италмасc,+7-8005007800,Europe,Russian Federation,RU,Izhevsk,"улица Короткова, Ярушки, Восточный, Устиновский район, городской округ Ижевск, Удмуртия, Приволжский федеральный округ, 426065, Россия",56.869373,53.278188
W00270,ТЦ Лотос Плаза,+7-8005007800,Europe,Russian Federation,RU,Petrozavodsk,"Лотос Плаза, 47А, Лесной проспект, Древлянка, Петрозаводск, Петрозаводский городской округ, Карелия, Северо-Западный федеральный округ, 185014, Россия",61.775513,34.307736
W00271,ТЦ Арена,+7-8005007800,Europe,Russian Federation,RU,Barnaul,"ТРЦ Арена, 188, Павловский тракт, Индустриальный район, Барнаул, городской округ Барнаул, Алтайский край, Сибирский федеральный округ, 656922, Россия",53.349662,83.637206
W00272,ТЦ Happy Молл,+7-8005007800,Europe,Russian Federation,RU,Saratov,"Хеппи молл, 2, Вольский тракт, городской округ Саратов, Саратовская область, Приволжский федеральный округ, 410000, Россия",51.62053102894265,45.97178335665899
W00273,ТЦ Алмаз,+7-8005007800,Europe,Russian Federation,RU,Chelyabinsk,"Ormatek, Копейское шоссе, Ленинский район, Челябинск, Челябинский городской округ, Челябинская область, Уральский федеральный округ, 454010, Россия",55.14554,61.452123
W00274,ТЦ Мари,+7-8005007800,Europe,Russian Federation,RU,Moscow,"36,6, Поречная улица, район Марьино, Москва, Центральный федеральный округ, 109469, Россия",55.65019777406026,37.76970219008786
W00275,Центральный Детский Магазин,+7-8005007800,Europe,Russian Federation,RU,Moscow,"ВТБ, 5с1, Театральный проезд, 6, 62, Мещанский район, Москва, Центральный федеральный округ, 109012, Россия",55.7601567,37.62461189999999
W00276,ТЦ Бон Пассаж,+7-8005007800,Europe,Russian Federation,RU,Novorossiysk,"Анапское шоссе, Приморский район, Новороссийск, городской округ Новороссийск, Краснодарский край, Южный федеральный округ, 353907, Россия",44.72936694919947,37.75729560852051
W00277,SC Pioner,+7-8005007800,Europe,Russian Federation,RU,Ulan-Ude,"ТРЦ Пионер, 32 к17, Корабельная улица, Батарейка, Советский район, Улан-Удэ, городской округ Улан-Удэ, Республика Бурятия, Дальневосточный федеральный округ, 670000, Россия",51.834891,107.572977
W00278,ТЦ Сильвер Молл,+7-8005007800,Europe,Russian Federation,RU,Irkutsk,"Сильвер Молл, 3/5, улица Сергеева, Синюшина гора, Свердловский административный округ, Иркутск, городской округ Иркутск, Иркутская область, Сибирский федеральный округ, 664043, Россия",52.26533787185071,104.2264048630127
W00279,ТЦ Макси,+7-8005007800,Europe,Russian Federation,RU,Tula,"Пролетарская набережная, Пролетарский территориальный округ, Тула, городской округ Тула, Тульская область, Центральный федеральный округ, 300001, Россия",54.19540960373948,37.63355478582764
W00280,ТЦ Пионер,+7-8005007800,Europe,Russian Federation,RU,Barnaul,"ТРЦ «Пионер», 102В, проспект Ленина, Октябрьский район, Барнаул, городской округ Барнаул, Алтайский край, Сибирский федеральный округ, 656000, Россия",53.361631,83.763368
W00281,ТЦ Серебряный город,+7-8005007800,Europe,Russian Federation,RU,Ivanovo,"Сбербанк, 32, улица 8 Марта, Октябрьский район, Иваново, городской округ Иваново, Ивановская область, Центральный федеральный округ, 153000, Россия",57.005578,40.984282
W00282,ТЦ Галактика,+7-8005007800,Europe,Russian Federation,RU,Barnaul,"ТЦ «Galaxy», 117, проспект Строителей, Железнодорожный район, Барнаул, городской округ Барнаул, Алтайский край, Сибирский федеральный округ, 656000, Россия",53.34276,83.75225
W00283,ТЦ Охта Молл,+7-8005007800,Europe,Russian Federation,RU,St Petersburg,"ТРК «Охта-Молл», 3, Брантовская дорога, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195027, Россия",59.940507,30.41903
W00284,ТРК Арена,+7-8005007800,Europe,Russian Federation,RU,Voronezh,"Cstore, 23Б, бульвар Победы, Северный, Коминтерновский район, Воронеж, городской округ Воронеж, Воронежская область, Центральный федеральный округ, 394077, Россия",51.710876,39.159681
W00285,ТЦ Европа,+7-8005007800,Europe,Russian Federation,RU,Kursk,"РИВ ГОШ, 6, улица Карла Маркса, СХА, Центральный округ, Курск, Курская область, Центральный федеральный округ, 305000, Россия",51.748956,36.191969
W00286,ТЦ Мурманск Молл,+7-8005007800,Europe,Russian Federation,RU,Murmansk,"О’КЕЙ, 34, проспект Ленина, Гвардейский, Октябрьский округ, Мурманск, городской округ Мурманск, Мурманская область, Северо-Западный федеральный округ, 183038, Россия",68.95694499999999,33.06759599999998
W00287,ТРЦ Рига-Молл,+7-8005007800,Europe,Russian Federation,RU,Krasnogorsk,"Новорижское шоссе, городской округ Красногорск, Московская область, Центральный федеральный округ, 143420, Россия",55.7987841249811,37.2759429523926
W00288,ТЦ СпешиLove,+7-8005007800,Europe,Russian Federation,RU,Perm,"Торгово-развлекательный комплекс «СпешиLove», 114, улица Спешилова, Ленинский район, Пермь, Пермский городской округ, Пермский край, Приволжский федеральный округ, 614013, Россия",58.039157,56.191746
W00289,ТРЦ Ривьера,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Ривьера, 18, Автозаводская улица, Даниловский район, Москва, Центральный федеральный округ, 115280, Россия",55.705461,37.640613
W00290,ТЦ Аэропарк,+7-8005007800,Europe,Russian Federation,RU,Bryansk,"2/1, Рождественская улица, Городище, Бежицкий район, Брянск, городской округ Брянск, Брянская область, Центральный федеральный округ, 241010, Россия",53.27967534,34.316288
W00291,ТЦ ДЕПО,+7-8005007800,Europe,Russian Federation,RU,Nizhniy Tagil,"Свердловское шоссе, Ленинский район, Нижний Тагил, городской округ Нижний Тагил, Свердловская область, Уральский федеральный округ, 622031, Россия",57.8776,60.01831476
W00292,ТРЦ Санрайз Сити,+7-8005007800,Europe,Russian Federation,RU,Naberezhnye Chelny,"Pull & Bear, проспект Сююмбике, Жилой комплекс «Сердце города», Новый город, Центральный район, Набережные Челны, городской округ Набережные Челны, Татарстан, Приволжский федеральный округ, 423823, Россия",55.75155933266337,52.40952598017577
W00293,ТРЦ Космос,+7-8005007800,Europe,Russian Federation,RU,Stavropol,"улица Доваторцев, Юго-Западный, Промышленный район, Ставрополь, городской округ Ставрополь, Ставропольский край, Северо-Кавказский федеральный округ, 355000, Россия",44.996259,41.923747
W00294,ТЦ Капитолий,+7-8005007800,Europe,Russian Federation,RU,Moscow,"Торговый центр ""Капитолий"", 6, проспект Вернадского (дублёр), район Раменки, Москва, Центральный федеральный округ, 119311, Россия",55.69221307788988,37.52906605224609
W00295,SC Yugra,+7-8005007800,Europe,Russian Federation,RU,Nizhnevartovsk,"ТРЦ ""Югра Молл"", 15П, улица Ленина, Западный промышленный узел, городской округ Нижневартовск, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, 628600, Россия",60.940343,76.546158
W00296,ТКЦ Ультра,+7-8005007800,Europe,Russian Federation,RU,Ufa,"Askona, Бакалинская улица, Кировский район, Уфа, городской округ Уфа, Башкортостан, Приволжский федеральный округ, 450022, Россия",54.717327,55.984625
W00297,SC Akvarel',+7-8005007800,Europe,Russian Federation,RU,Pushkino,"Пушкино, Пушкинский городской округ, Московская область, Центральный федеральный округ, 141217, Россия",56.0,37.88
W00298,ТЦ Седанка Сити,+7-8005007800,Europe,Russian Federation,RU,Vladivostok,"35, улица Маковского, Советский район, Владивосток, Владивостокский городской округ, Приморский край, Дальневосточный федеральный округ, 690000, Россия",43.21,131.95
W00299,ТЦ Гиперсити,+7-8005007800,Europe,Russian Federation,RU,Kurgan,"12Б, улица Коли Мяготина, Курган, городской округ Курган, Курганская область, Уральский федеральный округ, 640032, Россия",55.42762138662751,65.28355020512697
W00300,SC RIO,+7-8005007800,Europe,Russian Federation,RU,Vologda,"Рио, 12, Окружное шоссе, Вологда, городской округ Вологда, Вологодская область, Северо-Западный федеральный округ, 160028, Россия",59.2025,39.8123
W00301,ТЦ Мега,+7-8005007800,Europe,Russian Federation,RU,St Petersburg,"ТЦ «Мега», с1, проспект Строителей, Южное Кудрово, Кудрово, Заневское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188689, Россия",59.892951,30.514174
W00302,SC Fantastika,+7-8005007800,Europe,Russian Federation,RU,Nizhniy Novgorod,"Фантастика, 187В, улица Родионова, Нижегородский район, Нижний Новгород, городской округ Нижний Новгород, Нижегородская область, Приволжский федеральный округ, 603126, Россия",56.306926,44.074692
W00303,BROSKO MALL,+7-8005007800,Europe,Russian Federation,RU,Khabarovsk,"3А, улица Лермонтова, Волочаевский городок, Центральный район, Хабаровск, городской округ Хабаровск, Хабаровский край, Дальневосточный федеральный округ, 680013, Россия",48.477194,135.095808
W00304,Meydan Istanbul AVM,+90-2166502381,Asia,Turkey,TR,Istanbul,"Fatih Sultan Mehmet Mah., Fatih Sultan Mehmet Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34771, Türkiye",41.024995,29.126853
W00305,Lavina Mall,+38-0443648102,Europe,Ukraine,UA,Kyiv,"Lavina Mall, 6Д, Берковецька вулиця, Берковець, Святошинський район, Київ, 04128, Україна",50.49474,30.35869
W00306,Shopping Centre Sky Mall,+38-0443648106,Europe,Ukraine,UA,Kyiv,"ТРЦ «СкайМолл», 2-Т, проспект Романа Шухевича, Дніпровський район, Київ, 02232, Україна",50.493244,30.557884
W00307,River Mall,+38-0443630186,Europe,Ukraine,UA,Kyiv,"Дніпровська Набережна,23, 23, Дніпровська набережна, 3-й мікрорайон Позняків, Позняки, Дарницький район, Київ, 03081, Україна",50.406583,30.612323
W00308,Retroville,+38-0443630470,Europe,Ukraine,UA,Kyiv,"Retroville, 47, проспект Європейського Союзу, Виноградар, Подільський район, Київ, 04203, Україна",50.504124,30.416524
W00309,Palisades Center,+1-855-466-7467,North America,USA,US,West Nyack,"Palisades Center, 1000, Palisades Center Drive, Central Nyack, West Nyack, Town of Clarkstown, Rockland County, New York, 10994, United States",41.09710631,-73.9544811995438
W00310,Holyoke Mall,+1-855-466-7467,North America,USA,US,Holyoke,"Holyoke Mall, 400, Whitney Avenue, Holyoke Mall, Brightside, Holyoke, Hampden County, Massachusetts, 01013, United States",42.16811117,-72.64115095
W00311,Smith Haven Mall,+1-855-466-7467,North America,USA,US,Lake Grove,"Smith Haven Mall, Burr Lane, Smith Haven Mall, Saint James, Town of Smithtown, Suffolk County, New York, 11755, United States",40.86528485828826,-73.12945998822374
W00312,Broadway Mall,+1-855-466-7467,North America,USA,US,Hicksville,"Broadway Mall, Nevada Street, Hicksville, Town of Oyster Bay, Nassau County, New York, 11801, United States",40.773504,-73.532482
W00313,Dulles Town Center,+1-855-466-7467,North America,USA,US,Dulles,"Popeyes, 21100, Dulles Town Circle, Dulles Town Center, Loudoun County, Virginia, 20166, United States",39.032373,-77.423939
W00314,Sunrise Mall,+1-855-466-7467,North America,USA,US,Massapequa,"2265, Sunrise Mall, East Massapequa, Town of Oyster Bay, Nassau County, New York, 11758, United States",40.68356295,-73.43464494
W00315,White Plains Galleria,+1-855-466-7467,North America,USA,US,White Plains,"Doctor Martin Luther King Junior Boulevard, City of White Plains, Westchester County, New York, 10601, United States",41.0314118,-73.7700827
W00316,Jersey Gardens Mall,+1-855-466-7467,North America,USA,US,Elizabeth,"The Mills at Jersey Gardens, Jersey Gardens Boulevard, The Mills at Jersey Gardens, Elizabeth, Union County, New Jersey, 07206, United States",40.66030410524439,-74.1720486983304
W00317,South Shore Plaza,+1-855-466-7467,North America,USA,US,Braintree,"South Shore Plaza, Bonnieview Road, Braintree, Norfolk County, Massachusetts, 02269, United States",42.22169,-71.024289
W00318,Queens Center Mall,+1-855-466-7467,North America,USA,US,Queens,"Queens Center, 90-15, Queens Boulevard, Elmhurst, Queens, Queens County, City of New York, New York, 11373, United States",40.73467931,-73.8691058754739
W00319,Kings Plaza Mall,+1-855-466-7467,North America,USA,US,Brooklyn,"Kings Plaza Shopping Center, 5100, Avenue U, Brooklyn, Kings County, City of New York, New York, 11234, United States",40.61007037,-73.9212501
W00320,Cherry Hill Mall,+1-855-466-7467,North America,USA,US,Cherry Hill,"Cherry Hill Mall, 2000, Cherry Hill Mall Drive, Cherry Hill Mall, Cherry Hill Township, Camden County, New Jersey, 08002, United States",39.94055625,-75.02484486
W00321,Square One Mall,+1-855-466-7467,North America,USA,US,Saugus,"Square One Mall, 1201, Broadway, Oakland Vale, Saugus, Essex County, Massachusetts, 01906, United States",42.46078263,-71.02817442
W00322,Roosevelt Field Mall,+1-855-466-7467,North America,USA,US,Garden City,"Roosevelt Field Mall, 620, Old Country Road, Roosevelt Field Mall, Village of Garden City, Town of Hempstead, Nassau County, New York, 11530, United States",40.73756024,-73.61223437
W00323,Woodbridge Center,+1-855-466-7467,North America,USA,US,"Woodbridge, NJ","Woodbridge Center, 250, Woodbridge Center Drive, Woodbridge Township, Middlesex County, New Jersey, 07095, United States",40.557212,-74.299407
W00324,125th St,+1-855-466-7467,North America,USA,US,New York City,"H&M, 125, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10027, United States",40.80865588,-73.94684918
W00325,Chestnut St,+1-855-466-7467,North America,USA,US,Philadelphia,"Perry Building, 1530, Chestnut Street, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19102, United States",39.95097832,-75.16710706
W00326,Arundel Mills,+1-855-466-7467,North America,USA,US,Hanover,"Arundel Mills Mall, Arundel Mills Circle, Dorsey Ridge, Glen Burnie, Anne Arundel County, Maryland, 21076, United States",39.15855090242901,-76.72536930561533
W00327,F Street,+1-855-466-7467,North America,USA,US,"Washington, DC","H&M, 11th Street Northwest Cycleway, Downtown, Ward 2, Washington, District of Columbia, 20223, United States",38.8975212,-77.0268279
W00328,Potomac Mills,+1-855-466-7467,North America,USA,US,"Woodbridge, VA","Potomac Mills, Potomac Mills Circle, Potomac Mills, Prince William County, Virginia, 22192, United States",38.64322430381494,-77.29783489524226
W00329,Michigan Avenue,+1-855-466-7467,North America,USA,US,Chicago,"840, North Michigan Avenue, Magnificent Mile, Chicago, Cook County, Illinois, 60611, United States",41.89809796,-87.62453175
W00330,Woodfield Shopping Center,+1-855-466-7467,North America,USA,US,Schaumburg,"Woodfield Mall, 5, Perimeter Drive, Schaumburg, Schaumburg Township, Cook County, Illinois, 60173, United States",42.04635519,-88.03618075
W00331,Short Pump Mall,+1-855-466-7467,North America,USA,US,Richmond,"Short Pump Town Center, 11800, West Broad Street, Wellesley, Richmond, Henrico County, Virginia, 23233, United States",37.656514,-77.6208
W00332,Buckland Hills Mall,+1-855-466-7467,North America,USA,US,"Manchester, CT","Buckland Hills Mall, Buckland Hills Drive, Manchester, Capitol Planning Region, 06042, United States",41.8069341783746,-72.54632439888456
W00333,Tanger Outlets Atlantic City,+1-855-466-7467,North America,USA,US,Atlantic City,"121, Michigan Avenue, Tanger Outlets Atlantic City, Atlantic City, Atlantic County, New Jersey, 08401, United States",39.3613223,-74.4370989
W00334,Cambridgeside Galleria,+1-855-466-7467,North America,USA,US,Cambridge,"Cambridgeside, First Street, East Cambridge, Cambridge, Middlesex County, Massachusetts, 02141, United States",42.36835405,-71.07564747
W00335,Orland Square,+1-855-466-7467,North America,USA,US,Orland Park,"Orland Square Mall, 288, Orland Square Drive, Orland Square Mall, Orland Park, Orland Township, Cook County, Illinois, 60462, United States",41.6192502,-87.8472808
W00336,Fox Valley Center,+1-855-466-7467,North America,USA,US,"Aurora, IL","Fox Valley Mall, Fox Valley Center Drive, Fox Valley Mall, Aurora, Naperville Township, DuPage County, Illinois, 60504, United States",41.75812998,-88.21398756
W00337,Glenbrook Square,+1-855-466-7467,North America,USA,US,Fort Wayne,"Glenbrook Square, Fernhill Avenue, Fort Wayne, Allen County, Indiana, 46805, United States",41.11587635,-85.13943541
W00338,Lynnhaven Mall,+1-855-466-7467,North America,USA,US,Virginia Beach,"Reeds Jewelers - Lynnhaven Mall, 701, Space 1048, Lynnhaven Parkway, Virginia Beach, Virginia, 23452, United States",36.81720815,-76.07098516
W00339,Hawthorn Mall,+1-855-466-7467,North America,USA,US,Vernon Hills,"Hawthorn Mall, 122, Hawthorn Center Drive, Hawthorn Mall, Vernon Hills, Lake County, Illinois, 60061, United States",42.24293909,-87.95090005
W00340,West County Center,+1-855-466-7467,North America,USA,US,Des Peres,"West County Center, West County Center Drive, West County Center, Des Peres, Saint Louis County, Missouri, 63131, United States",38.5999606,-90.4478326
W00341,Fair Oaks Mall,+1-855-466-7467,North America,USA,US,Fairfax,"Fair Oaks Mall, Fair Oaks, Fairfax County, Virginia, 22035, United States",38.8631532,-77.35783009
W00342,Tyson Corner Center,+1-855-466-7467,North America,USA,US,McLean,"H&M, Tysons One Place, Tysons Corner Center, Tysons, Fairfax County, Virginia, 22103, United States",38.91801924,-77.21975684
W00343,Brookfield Square,+1-855-466-7467,North America,USA,US,Milwaukee,"Brookfield Square, 95, North Moorland Road, Brookfield, Waukesha County, Wisconsin, 53005, United States",43.033287,-88.110173
W00344,Tuttle Crossing,+1-855-466-7467,North America,USA,US,Dublin,"The Mall at Tuttle Crossing, Blazer Parkway, Camden Place Apartments, Columbus, Franklin County, Ohio, 43016, United States",40.07267976,-83.13030902
W00345,West Towne Mall,+1-855-466-7467,North America,USA,US,Madison,"H&M, 66, West Towne Mall, Madison, Dane County, Wisconsin, 53719, United States",43.05618143424761,-89.50651292010349
W00346,MacArthur Center,+1-855-466-7467,North America,USA,US,Norfolk,"Macarthur Center, 300, Monticello Avenue, Downtown, Norfolk, Virginia, 23510, United States",36.84965767911048,-76.28918530275814
W00347,5th Ave at 18th Street,+1-855-466-7467,North America,USA,US,New York City,"H&M, 111, 5th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10035, United States",40.73857149,-73.99152786
W00348,Newbury Street,+1-855-466-7467,North America,USA,US,Boston,"501, Boylston Street, Block B, Back Bay, Boston, Suffolk County, Massachusetts, 02116, United States",42.35136371,-71.07535243
W00349,Westfield San Francisco Centre,+1-855-466-7467,North America,USA,US,San Francisco,"San Francisco Centre, 845, Market Street, Union Square, South of Market, San Francisco, California, 94103, United States",37.78414071,-122.406199
W00350,Ross Park Mall,+1-855-466-7467,North America,USA,US,Pittsburgh,"Ross Park Mall, 1000, Ross Park Mall Drive, Pittsburgh, Allegheny County, Pennsylvania, 15237, United States",40.54438785638582,-80.00668780910809
W00351,Beverly Center,+1-855-466-7467,North America,USA,US,Los Angeles,"Uniqlo, 8500, Beverly Boulevard, Beverly Grove, Los Angeles, Los Angeles County, California, 90048, United States",34.07535044,-118.3775147
W00352,Westfield Annapolis Mall,+1-855-466-7467,North America,USA,US,Annapolis,"Annapolis Mall, 2002, Jennifer Road, Threemile Oak Corner, Bestgate, Anne Arundel County, Maryland, 21041, United States",38.99038333,-76.54688851
W00353,Westfield SouthPark,+1-855-466-7467,North America,USA,US,Strongsville,"SouthPark Mall, 500, Southpark Center, Strongsville, Cuyahoga County, Ohio, 44136, United States",41.30821397,-81.81909727
W00354,Brea Mall,+1-855-466-7467,North America,USA,US,Brea,"Brea Mall, 1065, Brea Mall Way, Brea Mall, Downtown Brea, Brea, Orange County, California, 92821, United States",33.91485935654548,-117.88678582749026
W00355,Willow Grove Park,+1-855-466-7467,North America,USA,US,Willow Grove,"Willow Grove Park Mall, 2500, West Moreland Road, Abington Township, Montgomery County, Pennsylvania, 19090, United States",40.14066551,-75.12465254
W00356,The Mall in Columbia,+1-855-466-7467,North America,USA,US,"Columbia, MD","H&M, 10300, Little Patuxent Parkway, Vantage Point, Columbia Town Center, Columbia, Howard County, Maryland, 21044, United States",39.21483883,-76.85973795
W00357,Towson Town Center,+1-855-466-7467,North America,USA,US,Towson,"Towson Town Center, 825, Dulaney Valley Road, Towson, Baltimore County, Maryland, 21204, United States",39.40387818380609,-76.59822165704611
W00358,Northshore Mall,+1-855-466-7467,North America,USA,US,Peabody,"Northshore Mall, 210, Andover Street, Peabody, Essex County, Massachusetts, 01960, United States",42.54099481,-70.94489515
W00359,Staten Island Mall,+1-855-466-7467,North America,USA,US,Staten Island,"Caviar Mist, Ring Road, Staten Island, Richmond County, City of New York, New York, 10311, United States",40.58166404,-74.16575845
W00360,Fairlane Town Center,+1-855-466-7467,North America,USA,US,Dearborn,"Taco Bell, 18900, Michigan Avenue, Dearborn, Wayne County, Michigan, 48126, United States",42.316895,-83.222937
W00361,Great Lakes Crossing,+1-855-466-7467,North America,USA,US,Auburn Hills,"Great Lakes Crossing Outlets, 4000, Baldwin Road, Lake Angelus, Auburn Hills, Oakland County, Michigan, 48326, United States",42.703038,-83.301247
W00362,Westfarms Mall,+1-855-466-7467,North America,USA,US,"Farmington, CT","Westfarms, 1500, New Britain Avenue, West Hartford, Capitol Planning Region, Connecticut, 06032, United States",41.72362402,-72.76301444
